Function Name, Cumulative Stack Size, Branch Type
"e3kT4n2uCQH7O24FPCG6P44tPQCC0C4JmBHtFU28D0VzQTsAc_QAm_cTcQrBATDFFzeTQSrzrAFcQT_wrccmzFTB3FDAcQBTT_ErYQmcFTBmmTQFOQBBwTDFOZDwcBTZcr_Q",88,Closed
"eans_delay_line",88,Closed
"evrc_compute_residual",88,Closed
"fKDkTHTq74X82a4TVWmiFTFTTTFFa",88,Closed
"fbsp_ex_init_cx_data_per_spkr",88,Closed
"fbsp_ex_rx_compute_ex_gain",88,Closed
"fbsp_limiter_get_mem_req",88,Closed
"fbsp_th_rx_demo_proc",88,Closed
"fbsp_th_vi_cali_out",88,Closed
"fs_range_clean_cache",88,Closed
"ftq_group_thread0_requeue_locked",88,Closed
"g729a_LspAz",88,Closed
"get_tty_bit",88,Closed
"gsmhr_aflatRecursion_asm",88,Closed
"gsmhr_filt4_2nd",88,Closed
"gsmhr_step_up",88,Closed
"index",88,Closed
"init_dynamic_resamp",88,Closed
"lvl_calc_drc_scale",88,Closed
"mbdrc_get_param",88,Closed
"mem_heap_block_iterator_next",88,Closed
"memccpy",88,Closed
"mprotect",88,Closed
"munmap",88,Closed
"nhpYkTC_C7VUXFCoR8tJnA4XVCu24UtfCVRnUJMwVCVT44wq22UTCjmwTjnTZjcwmj3OD8C2VUobZX8mDHOciUXVZ2bCoHnCX_UCVm6KmDnOCtq4C4S4PV",88,Closed
"npa_event_action_destroy",88,Closed
"npa_remote_resource_defined",88,Closed
"pbe_reset",88,Closed
"pt_handle_data",88,Closed
"qTaHUH2oPqqTTtd32nCTP2GCTCn4X",88,Closed
"qurt_spawn_flags",88,Closed
"rindex",88,Closed
"root_size",88,Closed
"rpm_key_get_cached_request",88,Closed
"rpm_key_get_local_request",88,Closed
"rqmf_synthesis_init",88,Closed
"sleepOS_getFrequency",88,Closed
"smd_cache_invalidate",88,Closed
"srch_lsp_vec",88,Closed
"std_memsmove",88,Closed
"swab",88,Closed
"sysmon_register_user_pmu_events",88,Closed
"t6aHT8DUthC",88,Closed
"tC6GXUtXTCCVTtHU28THCHJUttt",88,Closed
"tQTFr_HPCGVamJS9T2CIc43HZ2bdoy",88,Closed
"tQTFr_HPCGVamJS9T2CIc4KHZ2bKoy",88,Closed
"tQTFr_HPCGVamJS9T2CIc4eHZ2bKoy",88,Closed
"tal_clock_enable",88,Closed
"timer_qdi_get_cb_info",88,Closed
"update_reverb_delay",88,Closed
"utimer_qdi_get_cb_info",88,Closed
"v13k_decoder_postfilter",88,Closed
"vcbe_get_bulk",88,Closed
"vcbg_get_bulk",88,Closed
"visualizer_init_mem",88,Closed
"vnbe_get_bulk",88,Closed
"vnbg_get_bulk",88,Closed
"2V7hCTXtJaTaP2aTahD",80,Closed
"2V7hCTXtJaTaP2aTahp",80,Closed
"2k3TS43HPCaAJhtCVTqnn_2f83m40tBUFVD2AQWcRmjwATQSPT3ADQTP",80,Closed
"4fVUT29JWDTK",80,Closed
"6F0DkTHPPCVnaTPntqHmXP",80,Closed
"6F0DkTHPPCVnaTa6VaHmnP",80,Closed
"6ODF_n29wnrC2h2t7OVPv",80,Closed
"7nhUwFjnCm2UHVXMhntTCTHDYSO",80,Closed
"7nhUwFjnCm2UHVXMhntTCTHd3SO",80,Closed
"7nhpdkTnCX_UCVOCjw_mnFUCXH2nsVPOCnhDimcbU28ZoVCUH_XXVCCnmDnmCKOSt46CP44PVFqTm3P",80,Closed
"8PqDP2TTeod",80,Closed
"8PqWP2TT0o0",80,Closed
"8PqeP2TT0oY",80,Closed
"8PqeP2TTeo3",80,Closed
"8sm2Hz8qdq4TJhTU",80,Closed
"9C6X862FHzqq",80,Closed
"A1_SHA256_Init",80,Closed
"AFlTcF1TQCLZoHF2bC",80,Closed
"AdAnc_FBGate_MainProc",80,Closed
"CTJntCXTGU24tXVTC",80,Closed
"CUJnt7tTD",80,Closed
"ChMixerInitialize",80,Closed
"ChMixerSetParam",80,Closed
"CnmThR2nVhS4XH",80,Closed
"Core_PoolFill",80,Closed
"Core_WorkContainerProcess",80,Closed
"Crosscorr_2",80,Closed
"DkT4aHKq8TXY2VHT34mEdaDTtHtHFHU8XnP",80,Closed
"ESHX_8t",80,Closed
"ErTFAF8PsVjV_U24tcvaPahUHTT6a9",80,Closed
"Fk3TFA0TSAFF_Td4mCnHtP4nDXCVama3aFATFnFdDZo_mDbFCFFACnHVm6FOT237",80,Closed
"HWEvent_DeviceAttach",80,Closed
"Hqqntha",80,Closed
"ICnqh9zCqZ8a",80,Closed
"JSONParser_GetInt",80,Closed
"JtCCTonTUfH",80,Closed
"MultipleUserVerification_init",80,Closed
"ODDBkTVtXcCX_UCnDCOnDtXCmH_CaQQYmmT_FO",80,Closed
"OP6VFHznVUyTXCtAFXtPXRtCHTn_VHttUtPoVTtvX",80,Closed
"OikTt4arACTUrD3mcFRTRSrzzMTm_3O3tXcC6VUXnOCtq4C4S4PV",80,Closed
"Ot4arACTU",80,Closed
"Oversamp_12k8",80,Closed
"PC6aikTaaVPHmna",80,Closed
"R2TBhS4AH",80,Closed
"SlimBusCommonIsr",80,Closed
"T4XCUCV2d2H4JhTC",80,Closed
"TCHtUh8at2GTC4H",80,Closed
"TFAFHQ1clCTRHHjq4GC6",80,Closed
"TJtfHUah47BnfSChCHz8qq8n",80,Closed
"TMC_DeviceAttach",80,Closed
"TaBDkOz3tC_CXVUXnUeaDJTtCvVUXTaCJmVPoQ232",80,Closed
"TaHUqP2qThoqnq2HHCPT2d32HTT4LH22P2tC",80,Closed
"TatUH2tXXCT64n8Hh6tTU",80,Closed
"Timetick_DalTimetick_Attach",80,Closed
"Tl3KkonaCCO6H44tPCt2mQPnJF4HCD0mzQTsAc_QAD_cTcmrKczAFRATwFT_Qrcc3FmDTRc3rMzSTTzrR",80,Closed
"TmBDkc_0OCQ4wVUXnV2ojmnWXJaaCm6Qm3JJaJFAT",80,Closed
"ULogCore_TeeLinkRemove",80,Closed
"ULogInternal_WriteData",80,Closed
"UTf4V29JWaT0D84T6",80,Closed
"UTf4V29JWaTKD84T6",80,Closed
"UTimerCallbackHandler",80,Closed
"UaOThR",80,Closed
"V6mgmFmCT44nFm",80,Closed
"XCiP2TTDoW",80,Closed
"XhPUhXVTv",80,Closed
"_Feraise",80,Closed
"_LXp_setw",80,Recursive
"_Mbtowcx",80,Closed
"_PFTrtGQCHMhT29JVCO6Y44tP",80,Closed
"_PFTrtGQCTnCm29JFVHFCtU6fPV4OnVHa",80,Recursive
"_Xp_setw",80,Recursive
"avcrx_init(avc_rx_struct_t*)",80,Closed
"avcrx_process_init(avc_rx_struct_t*)",80,Closed
"appi_ss_empty_output_buf(appi_ss_t*, appi_buflist_t*)",80,Closed
"appi_virtualizer_set_panner(appi_virtualizer*)",80,Closed
"capi_v2_virtualizer_set_panner(capi_v2_virtualizer*)",80,Closed
"afe_adap_anc_return_lib_size8kCore(void*)",80,Closed
"appi_softvolumecontrols_set_mute_for_all_channels(appi_softvolumecontrols_t*, unsigned long)",80,Closed
"Ioffv(short, short, short)",80,Recursive
"ProcessNoDrc(_DrcConfigInternal*, _DrcData*, short*, short*, short*, short*, unsigned long)",80,Closed
"latency_memcpy(unsigned char**, unsigned char**, unsigned long*, unsigned long*, unsigned long)",80,Closed
"appi_delay_process(appi_t*, appi_buflist_t const*, appi_buflist_t*, appi_buf_t*)",80,Closed
"voice_mixer_resampler_init(vmx_in_port_info_t*, unsigned long, unsigned long, unsigned long)",80,Closed
"fgvDecoder::norm_lattice_biquad_fx(short*, short*, short*, short*, short*, short)",80,Closed
"fgvEncoder::HNW_interp_FIX(short*, long, short, short*)",80,Closed
"fgvEncoder::calc_exp(long)",80,Closed
"CMatPacketizerLib::SetParam(int, int)",80,Closed
"CSoftVolumeControlsLib::GoToTargetGainImmediately(void*)",80,Closed
"DTMF_fx::check(DTMF_DETECTOR*, short*)",80,Closed
"__hexagon_subsf3",80,Closed
"abort",80,Closed
"adts_parse",80,Closed
"ak_get",80,Closed
"amrwb_Hp_wsp",80,Closed
"amrwb_dtx_buffer",80,Closed
"appi_downmix_bypass",80,Closed
"apr_list_add_head",80,Closed
"apr_list_add_tail",80,Closed
"are_gains_smooth_apply",80,Closed
"audio_cross_fade_get_param",80,Closed
"audio_cross_fade_init_memory",80,Closed
"bb32_crossmix_panner",80,Closed
"buffer32_crossmix_panner",80,Closed
"byte_convertor_intlv_16_out",80,Closed
"cod7_35_fx_stage2_nb",80,Closed
"compute_bw",80,Closed
"cvs_determine_target_sampling_rates",80,Closed
"dDBkTVhdwCX_U3njCoD2sCqJ84_tXPUCVPPQP",80,Closed
"dak_appi_copy_in_buf_to_in_cache",80,Closed
"dak_appi_copy_out_cache_to_out_buf",80,Closed
"dce_get_bulk",80,Closed
"dcg_get_bulk",80,Closed
"de_compr_process",80,Closed
"dlb_ex_delay_run",80,Closed
"dsplib_approx_divideEQFD",80,Closed
"dsplib_approx_divideEQFD_v2",80,Closed
"eans_nonstat_noise16",80,Closed
"efr_build_code",80,Closed
"efr_step_up",80,Closed
"elite_mem_flush_cache",80,Closed
"elite_mem_invalidate_cache",80,Closed
"eq_get_mem_req",80,Closed
"err_SaveFatal_dynamic",80,Closed
"event_mask_set_internal_handler",80,Closed
"f8T77Tq34iH2X4TVW",80,Closed
"fKDkTHTq74X82a4TVimpFmFTTaaaD_f70f7TtXtFHn8HH",80,Closed
"fbsp_tdf2_init_memory",80,Closed
"fbsp_th_rx_prev_out",80,Closed
"fma",80,Closed
"g729a_LspGetQuant",80,Closed
"gain_calc_target_loudness",80,Closed
"get_wav_data",80,Closed
"gsm_fr_step_up",80,Closed
"gsmhr_CGInterp",80,Closed
"gsmhr_decorr",80,Closed
"gsmhr_gainTweak",80,Closed
"hH7Fn2q6mCwzOqq8n",80,Closed
"hRVmnThnCXm42STFHg",80,Closed
"kTaWfBtTJHFDWUn7h6zqH2Owm8BqCqQmnFUD3Tc8O2HZoVCXbQ",80,Closed
"kthread_migrate_init_locked",80,Closed
"loas_parse",80,Closed
"lte_tty_baudot_tonemod",80,Closed
"mat_output_current_au",80,Closed
"mpm_Dalmpm_Attach",80,Closed
"mvm_determine_target_sampling_rates",80,Closed
"nHtJCUJX22GT4X",80,Closed
"nJtC2UCTTeXKHTdpo2Da",80,Closed
"nJtCXzGTTa4U",80,Closed
"nJtCnQ9TXHTP",80,Closed
"ngcs_diffuse_run_internal",80,Closed
"npa_query_by_client",80,Closed
"npa_query_by_name",80,Closed
"onVEma_2XTCtCaCnSUT4H2qHXt22C4sVtUCn",80,Closed
"pbl_secasn1_next_field",80,Closed
"pbl_secx509_parse_ex_tcg_range",80,Closed
"pm_npa_ldo_kvps_update_fcn",80,Closed
"pm_npa_smps_kvps_update_fcn",80,Closed
"pm_npa_vs_kvps_update_fcn",80,Closed
"pop_suppressor_data_available",80,Closed
"qATFAFSHTq8HZU4wt9h2hG",80,Closed
"r_CTQFGPtmTaHV29JFVHFCtU6fPV4OnVHa",80,Recursive
"r_FTsFxTmCVOVHHn4PHCq_8Pta",80,Closed
"resamp_fixedin_16b_nonfracPhStep_intRatio_asm",80,Closed
"resamp_fixedin_32b_nonfracPhStep_intRatio_asm",80,Closed
"resamp_fixedin_straight_copy",80,Closed
"resamp_fixedout_16b_nonfracPhStep_intRatio_asm",80,Closed
"resamp_fixedout_32b_nonfracPhStep_intRatio_asm",80,Closed
"resamp_fixedout_straight_copy",80,Closed
"resample_getInstOutputSize",80,Closed
"reset_ctm_transmitter",80,Closed
"rve_fn_9",80,Closed
"secboot_hash.constprop.2",80,Closed
"smd_assign_context",80,Closed
"smd_memcpy_from_sm",80,Closed
"smd_memcpy_to_sm",80,Closed
"smdi_get_stream_info",80,Closed
"smem_get_heap_info",80,Closed
"smp2pi_find_entry_index",80,Closed
"sva_model_decoder_v5",80,Closed
"swap_output_buf_mp3e",80,Closed
"sysmon_usermode_buffer_copy",80,Closed
"t81aHCnT1HqVVJOmnhX",80,Closed
"tC6uXUtXTC28Uz4Hz2q2Cnq2UzntXHCV42P",80,Closed
"tCqnTJTqnH",80,Closed
"tGTnJtCh4T2UttH",80,Closed
"timer_get_clnt_int_timers",80,Closed
"utimer_drv_get_64",80,Closed
"v13k_calc_Exy_FR234",80,Closed
"v13k_cbsch13_4",80,Closed
"v13k_unpack_erasure13",80,Closed
"vmpm_HAL_SetupIrqs",80,Closed
"voice_aig_clear_algo_buffer",80,Closed
"voice_circbuf_read",80,Closed
"zG4VjOCVXPTAytRFXUPCttHHVX_tnt",80,Closed
"1rF_cQTTtCHFtnmJ",72,Closed
"2tGTJGtHTa4VVJ6",72,Closed
"4fVUT29J0DT0",72,Closed
"6XttCUCXTt_0w24RP",72,Closed
"7G2oTXVT4H8odHa2JhTC",72,Closed
"7f473Tq8TXD2VHTD40",72,Closed
"7nhYDkTV4HSnhCPDHCtxm3iZc8O2VUoXCXb_CHVHCnU6mmP",72,Closed
"811nHtHTCaCBnqqGC4",72,Closed
"8PqYP2TTeoe",72,Closed
"8PqYP2TTeoi",72,Closed
"8PqdP2TTeo3",72,Closed
"8PqeP2TT0oW",72,Closed
"8PqiP2TTYoK",72,Closed
"AdAnc_FBGate_InitStatic",72,Closed
"BinaryClassifier_compute_score",72,Closed
"CUUTUnXVCCJ8HTH2XC",72,Closed
"CUXttC6CT_XXlnHHCHw_ttt",72,Closed
"CUXttC6sT2X2H4CHUCt_tnt",72,Closed
"ChJU9XVTv",72,Closed
"Core_WorkQueueFree",72,Closed
"DALSYS_LogEvent",72,Closed
"DLB_blk_delayL",72,Closed
"DTSDecMapDynCoeff",72,Closed
"Dec_4p_4N",72,Closed
"FCgmmV46TTuzmBRRRZQ1AjZTm",72,Closed
"Fr_CsmTTlxHPV4OnVHa",72,Closed
"GTJGttHTCtnhJ",72,Closed
"GVnmOqtJnV4O2CMhGtHUOct46CP4a42GaJC4H",72,Closed
"H422T2HCTtHnV42PdVhVJhTC",72,Closed
"H8t1HCnTTCUAXC8z24UtS4TH",72,Closed
"H8tIHCnTT2nq8aTXVnCVPVTh",72,Closed
"HAL_gpioint_GetPending",72,Closed
"HAL_spm_GetLPMSequenceData",72,Closed
"HP400_12k8",72,Closed
"HP50_12k8",72,Closed
"HUTTqa2oPqTHTqd32nntPCXVTC",72,Closed
"ITtn8CHHqHnT22PqTnad8XVTC",72,Closed
"Init_decoder",72,Closed
"JGthGCTT7Hd",72,Closed
"JSONParser_ObjectNext",72,Closed
"JtCcTjnhTaL",72,Closed
"MultipleKeywordDetection_get_size",72,Closed
"MultipleKeywordDetection_search",72,Closed
"MultipleKeywordDetection_update_result",72,Closed
"ODDBkTVtXcCX_U2nDC24KH_CtsCnUtFtQHD0mzQTsAc_QAa_cTcPra",72,Closed
"PjVOGz4VUyTXCtAFXtPXRtCHTn_VHttUtPoVTtvX",72,Closed
"PqTaHUToT2qHq2P3TdCtnTPVnXTVCt",72,Closed
"QTFr_CGPtmnCJF9T2CHFtHhPJAtCC",72,Closed
"STFAFUn32Ur4qYTX33adK",72,Closed
"SoftVolumeControlsExp2Fixed_asm",72,Closed
"SwMad_get_total_buffer_size",72,Closed
"T4D0k8St2VmXH4qS_cOmQiOD8C2VUobZXC_CHVUXn",72,Closed
"TCPU48onCHGhtTtXaTJhCaa",72,Closed
"THCGThqat9JTt1J",72,Closed
"TXHPVXXChnTbTXHC7C2U4PToV2hH",72,Closed
"TaHUqP2qTqoHC2dTTn3tTTXPnCV6nPqtLCTV",72,Closed
"TatUHq4a88q6P4TWC6tXa",72,Closed
"TnJtCTTh_aqPd",72,Closed
"ULogInternal_FastFmtSizeTS",72,Closed
"UVtPXhnTX",72,Closed
"VoiceWakeupMultiKW_get_result",72,Closed
"XC0P2TT3oi",72,Closed
"XCKP2TT3od",72,Closed
"XCYP2TT3oW",72,Closed
"XTnJtCXXTn6CXy",72,Closed
"XUJVhnHhnCX",72,Closed
"Xh4U6XVTv",72,Closed
"_Geterrno",72,Closed
"_Read_enc_ptr",72,Closed
"sqrt_divide_dp(long long, long long, short, short*, short)",72,Closed
"ss_process_reinit(void*, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",72,Closed
"pbe_get_filter_coeffs(_appi_pbe_t*, pbe_config_t*, long*)",72,Closed
"pbe_copy_filter_coeffs(_appi_pbe_t*, pbe_config_t*, long const*)",72,Closed
"voice_apply_soft_volume(soft_volume_control_t*, short*, short*, unsigned long)",72,Closed
"divBigInt(BigInt, long, short*)",72,Closed
"appi_ss_get_input_req(appi_t*, unsigned long, unsigned long*)",72,Closed
"AudioDecSvc_CopyCommonInitParams(AudioDecSvc_t*, AudioDecSvc_CommonStream_t*, AudioDecSvcIOStreamInitParams_t*)",72,Closed
"fgvDecoder::dequantize_vardim_gains_fx(long*, short, short)",72,Closed
"CGenericResamplerLib::up_sampler(unsigned short, short*, short*, short*, short*, CGenericResamplerLib::typeUpSampStruct*, ResampType)",72,Closed
"VPint::operator<<(short)",72,Closed
"VPint::operator>>(short)",72,Closed
"CAigLib::Initialize(AigCfgType&)",72,Closed
"CMBDrcLib::Reinitialize(_MBDrcConfig)",72,Closed
"SBDecoder::Decode(short*, unsigned char*)",72,Closed
"fgvCommon::GetSinCosTab_fx(short, short*)",72,Closed
"fgvCommon::synthesis_filter_fx_10(short*, short*, short*, long*, short)",72,Closed
"fgvCommon::Ioff_S_fx(short, short, short, long*)",72,Closed
"_rtld_symlook_list",72,Closed
"ak_obj_open",72,Recursive
"amrwb_D_gain2",72,Closed
"amrwb_dec_4p_4N",72,Closed
"amrwb_dtx_dec_activity_update",72,Closed
"amrwb_sup_fs_de_framing_main",72,Closed
"amrwb_sup_modem_if1_de_framing_main",72,Closed
"apply_makeup_gain32",72,Closed
"apr_list_raw_delete_node",72,Closed
"avtimer_server_process_interrupt_v2",72,Closed
"buffer32_fill_panner",72,Closed
"buffer32_mix_panner",72,Closed
"calc_hcqmf_3ch_decorr",72,Closed
"cbrtf",72,Closed
"de_duck_process",72,Closed
"de_flux_state_init",72,Closed
"dlb_hcqmf_2mix_4c_g",72,Closed
"dlb_hcqmf_2mix_6c_g",72,Closed
"dlb_hcqmf_2mix_8c_g",72,Closed
"do_binary",72,Closed
"down_by_6",72,Closed
"down_by_n_16_asm",72,Closed
"down_by_n_32_asm",72,Closed
"efr_acf_averaging",72,Closed
"eqe_process_normalize",72,Closed
"evrc_repacking_dsp_to_mvs",72,Closed
"f8T77Tq34eH2X4TVW",72,Closed
"f8T77Tq34pH2X4TVi",72,Closed
"fKDkTHTq74X82a4TVimDFaFTTTaFa",72,Closed
"fbsp_acm_get_param",72,Closed
"fbsp_ex_vi_get_param",72,Closed
"fbsp_fir_process_c16xd16",72,Closed
"fbsp_th_rx_gain",72,Closed
"ffr_Integer_Div",72,Closed
"ffr_pow2_xy",72,Closed
"ftq_enqueue_on_group_thread_locked",72,Closed
"g711_cmp_filt",72,Recursive
"g711_vad",72,Closed
"g711plc_findpitch",72,Closed
"g711plc_getfespeech",72,Closed
"g729a_DecGain",72,Closed
"g729ab_Cmp_filt",72,Closed
"gsm_fr_gen_cn_params",72,Closed
"gsm_fr_packSid",72,Closed
"gsm_fr_schurRecursion",72,Closed
"h8ttHUTGC2VTC4HTaqTa6TnHVHaJC262TH",72,Closed
"init_dnsamp_dynamic_resampler",72,Closed
"isNotConversionChar",72,Closed
"j_UTozyTPCUtvPTUjh",72,Closed
"jn7hCX_wXmnFU2CHTnTVDYSO",72,Closed
"jn7hCX_wXmnFU2CHTnTVd3SO",72,Closed
"kTApS32H4VQtHHV424mCP7hCVYaFTmQO_a",72,Closed
"kT_DdBhdwC2VUXnjCo2DlDHFCUPS4CVQqP",72,Closed
"kTtD3BzaOXnCX_UCVDCatWTUJXJUCVavTopPQV2FmT",72,Closed
"kvp_get",72,Closed
"ldn_wb_loudness_transform",72,Closed
"leveler_init",72,Closed
"lvb_rate_selection",72,Closed
"lvl_constrain_drc_scale",72,Closed
"mat_check_au_timing",72,Closed
"memsmove",72,Closed
"mvm_ccm_get_active_mvm_session_tracking_obj",72,Closed
"nC7Z8tEthPUUcd",72,Closed
"nCPoJ8nahnTXCVa",72,Closed
"nCU6PCTGH4TXCIaC48C",72,Recursive
"nVET2aoCX_mPnatTRCVqnDVS4TV",72,Closed
"npa_binary_and_update_fcn",72,Closed
"npa_event_action_trigger_system_event",72,Closed
"npa_identity_update_fcn",72,Closed
"npa_max_update_fcn",72,Closed
"npa_min_update_fcn",72,Closed
"npa_or_update_fcn",72,Closed
"nt81XCHHcCTTHVJOVnqBC2aVTlC4",72,Closed
"o_wH8hdHa2JhTC",72,Closed
"pl_memheap_section_free_func",72,Closed
"pl_memheap_warning_low_func",72,Closed
"print_dec",72,Closed
"print_hex",72,Closed
"process_matrix_mix",72,Closed
"pwrdb_log_to_QDSS_STM",72,Closed
"q3TJhUTVU",72,Closed
"qqATFAFDTnHXT3Y",72,Closed
"qurt_mem_cache_clean",72,Closed
"rUbtaH82jCFJVHPm",72,Closed
"read_based_ptr_enc",72,Closed
"resample_getLibSize",72,Closed
"rfft",72,Closed
"rs_drv_dnsamp_calc_fixedin.part.1",72,Closed
"rs_drv_init_dnsamp",72,Closed
"rve_fn_18",72,Closed
"rve_fn_3",72,Closed
"signal_invoke",72,Closed
"sleepLUTSolver_initialize",72,Closed
"smdi_get_info",72,Closed
"smdi_is_stream_open",72,Closed
"smem_set_heap_info",72,Closed
"stream_router_svc_copy_from_input_to_intermediate_buffer",72,Closed
"t81PHCnTzHVDywX7CVY",72,Closed
"t81PHCnTzHVdywX7CV3",72,Closed
"tCGnTJXTCtX4T22Hh6",72,Closed
"tadTXtnhC",72,Closed
"tahCh7C9ya",72,Closed
"tcfg_cpy_event_op_ctrl",72,Closed
"tkBTfJWTnHUa0hD7yCHFtnzSBUC4Qm9FUD3Tc8O2HZoVCXbQ",72,Closed
"tkDT18Y4C2LHFhCXan8HaaJmFmPaFTaT",72,Closed
"ttC6nUCXTOXCCHCta_mX",72,Closed
"uTFAFlf6V9TUCLZoHF2bChUHTT6a9",72,Closed
"umpm_logInit",72,Closed
"us_rfft",72,Closed
"us_rfft16",72,Closed
"us_rfft32",72,Closed
"us_rfft32x16",72,Closed
"v13k_rate_selection",72,Closed
"v13k_repacking_dsp_to_mvs",72,Closed
"v13k_repacking_mvs_to_dsp",72,Closed
"v13k_unpack_unq_lsps13",72,Closed
"visq_core_start",72,Recursive
"xrF_smTTtCHltnmJ",72,Closed
"z_wXPtXdHnmJhTC",72,Closed
"0BkT38UtV32QXa2HctQmV8aP4XQUDnjCoD2OaCtnCmHQTXQ4BFmYQFTmBOQP",64,Closed
"1QcTFAFamnTXCVahUHTT6a9",64,Closed
"3DBkTCzaOX_tXaUCVD0ntUTUJXVCC224THQ22",64,Closed
"3kTCX6K9ACX_4wV4VV24q_qrZOP8mDvOc3UXVZ2bCoHXDKmACTV4r24CSPqPPmVPmgP",64,Closed
"3kTzOjW4GVP7XyVS4TC4aCnntramVnqmPJa",64,Closed
"42TU2aHHtP7Ut2C",64,Closed
"4S7nhVHO2JJV4hCaAHZCCttHnV42P",64,Closed
"7P8qatTC47hTT2dH",64,Closed
"8PqKP2TTWop",64,Closed
"AEQRxDataInit",64,Closed
"BThRJOqAOVGoCFmTTFgH",64,Closed
"BkTX3ODatz_iXVCCnU_2XrCS4qHcmDQRApwmT_QrccWcRTrcr_2",64,Closed
"C6TtXtCXUGCHFCA_zXLUCVF2nC",64,Closed
"C6TtXtCXUGCHcCX_tXLUCVF2nC",64,Closed
"C6TtXtCXU_UX_nXVCC",64,Closed
"C7nR22Tr_n3",64,Closed
"CF7nhCFRH4US9",64,Closed
"CGTSSSaTjHRTFXHPCtUtTt",64,Closed
"CQ_RVhT4",64,Closed
"CUXttC64TOXt46C2wtPS4hH",64,Closed
"ChMixerSetupCoefficients",64,Closed
"Ck3TX6d9VCXA4wV4X_2VqFqtOCaPD3mcbU28ZoVCAHmXKTDCCV4X2PrSPqV4mgPP",64,Closed
"Cnp3kTRCHa47S2XH_PHCCH8nmV0tBUAVD2FzYTjBESRSTraQFTQmra",64,Closed
"Comp_gain_shap",64,Closed
"CoreConfig_ReadBool",64,Closed
"Core_PoolFree",64,Closed
"Core_WorkElementProcess",64,Closed
"Cqq8oTSPTanJhtC4UCT8tIH",64,Closed
"DSP_fft32x32s",64,Closed
"Deemph1k6",64,Closed
"DkT4f7Kq8TXe2VHTe4mDamgaFaT",64,Closed
"FAFDOFTDt_t",64,Closed
"FAF_OFTmTsCV24qH224",64,Closed
"FTFTAQ1cOoCtnCZHbhUHTT6a9",64,Closed
"FeatureExtraction_init",64,Closed
"Fr_xuZTs_uTtCHltnmJ",64,Closed
"GTa2TUHtHTCtnhJ",64,Closed
"Gesture_chirp",64,Closed
"HALSPM_setRPMHandshakeModeIndex",64,Closed
"HAL_afe_ConfigI2SCodec_v1",64,Closed
"HAL_afe_ConfigI2SCodec_v2",64,Closed
"HAL_afe_DisableI2SCodec_v1",64,Closed
"HAL_afe_DisableI2SCodec_v2",64,Closed
"HAL_afe_DisablePCMCodecRxTx_v2",64,Closed
"HAL_afe_EnableI2SCodec_v1",64,Closed
"HAL_afe_EnableI2SCodec_v2",64,Closed
"HAL_afe_EnablePCMCodecRxTx_v2",64,Closed
"HAL_afe_ResetPCMCodecRxTx_v2",64,Closed
"HAL_afe_ResetReleasePCMCodecRxTx_v2",64,Closed
"HAL_clk_PlatformInitGCCMain",64,Closed
"HAL_clk_PlatformInitLPASSMain",64,Closed
"HAL_gpioint_IsPending",64,Closed
"HAL_spm_SetLowPowerModeRunTime",64,Closed
"HAP_debug",64,Closed
"HCGttnhJ7tP",64,Closed
"HCaT8Pq47hTT2dH",64,Closed
"Hnt8IUHTC7ttD",64,Closed
"ICGahnTXCVa",64,Closed
"JSONParser_GetUInt",64,Closed
"ODF_Sw26Cn94LH22P2tC",64,Closed
"Ow7nhUwFjnCm2UHVXMhntTCTHDYSO",64,Closed
"Ow7nhUwFjnCm2UHVXMhntTCTHd3SO",64,Closed
"P2oVJC8hC29JnahnTXCVa",64,Closed
"ProcessMC16Linked",64,Closed
"ProcessMC32Linked",64,Closed
"ProcessMono16",64,Closed
"ProcessMono32",64,Closed
"QURTK_kernel_init",64,Closed
"QURTK_main_nonfatal_error",64,Closed
"RnTmhChnVJOqXOVGoCFmTTFgH",64,Closed
"SBOThR",64,Closed
"SJSTS8q6tUTU4XVCC",64,Closed
"SigVerify_HaveTestRoot",64,Closed
"T7fKDkTV84qH2X4a3DTaamFgFTTTmFa",64,Closed
"T9Dek6CXOjJhVHC8ADXwFHmt3Zc8O2VUoKCXbmDHT2CXA4rVPPS4CVPqP",64,Closed
"TFr_VtGQCmPaCJ2HTl9Hu2LFVqCa",64,Closed
"TI3WknCqCzlC9w7HtCUF4tPXZmCn7tvPdFC9RgPm3PPPTPmPP",64,Closed
"TaBDkOz3tC_CXVUXn2D232H4tt2LPTPCvtnTCtHUQZ0uDB_SuBFQTMQ1O22mQ22a2",64,Closed
"ThdpkVJX8nCjHmtAtmaRJVJnVnCnftHw26mg9TO0CAmg9KTDCCV4X2PrSmqV4PPPP",64,Closed
"TzPOXyVM4ht4ySXUt9TCCtsX",64,Closed
"U2aH2avT24aH",64,Closed
"UT7fHhTaInaTt8HPU8TP",64,Closed
"UTf4V29J0aT0D84T6",64,Closed
"UTf4V29J0aTKD84T6",64,Closed
"UlogReadNextMsgPart",64,Closed
"VAFFrETPH_jsJ22CVmnnmnCXhUHTT6a9",64,Closed
"VEXo2n_CaTROr_vRor",64,Closed
"VXCUTSSPCTUXtaC",64,Closed
"XHPtCXTTJXh",64,Closed
"XjcR_COTFCtFX6nH4CtnFvJX",64,Closed
"_VnE2aoCUTAXa2C8XTMCht4y",64,Closed
